iterStep,process,time
688,health serialization,0.02024245262145996
689,order serialization,0.018543243408203125
690,health serialization,0.005719900131225586
691,order serialization,0.009279012680053711
692,health serialization,0.001382589340209961
693,order serialization,0.03471779823303223
694,health serialization,0.015498638153076172
695,order serialization,0.014648675918579102
696,health serialization,0.01996922492980957
697,order serialization,0.025346994400024414
698,health serialization,0.020435571670532227
699,order serialization,0.011405229568481445
700,health serialization,0.013629674911499023
701,order serialization,0.012041091918945312
702,health serialization,0.0007901191711425781
703,order serialization,0.05821514129638672
704,health serialization,0.026593685150146484
705,order serialization,0.023445606231689453
706,health serialization,0.01918649673461914
707,order serialization,0.02061748504638672
708,health serialization,0.07306241989135742
709,order serialization,0.0012938976287841797
710,health serialization,0.011519193649291992
711,order serialization,0.01216435432434082
712,health serialization,0.01092982292175293
713,order serialization,0.027313232421875
714,health serialization,0.008913516998291016
715,order serialization,0.024232864379882812
716,health serialization,0.01084589958190918
717,order serialization,0.012681007385253906
718,health serialization,0.010222434997558594
719,order serialization,0.02507638931274414
720,health serialization,0.0011339187622070312
721,order serialization,0.022905588150024414
722,health serialization,0.00503849983215332
723,order serialization,0.012418508529663086
724,health serialization,0.007727146148681641
725,order serialization,0.023262739181518555
726,health serialization,0.007287263870239258
727,order serialization,0.010491132736206055
728,health serialization,0.0057485103607177734
729,order serialization,0.04146170616149902
730,health serialization,0.012335538864135742
731,order serialization,0.03647971153259277
732,health serialization,0.027553796768188477
733,order serialization,0.028383970260620117
734,health serialization,0.028507232666015625
735,order serialization,0.017004013061523438
736,health serialization,0.0009100437164306641
737,order serialization,0.06983709335327148
738,health serialization,0.009634971618652344
739,order serialization,0.0091705322265625
740,health serialization,0.019784927368164062
741,order serialization,0.002371072769165039
742,health serialization,0.0008561611175537109
743,order serialization,0.013102293014526367
744,health serialization,0.015671730041503906
745,order serialization,0.008727788925170898
746,health serialization,0.0009462833404541016
747,order serialization,0.014220714569091797
748,health serialization,0.004984617233276367
749,order serialization,0.008022069931030273
750,health serialization,0.014228343963623047
751,order serialization,0.012267589569091797
752,health serialization,0.011121988296508789
753,order serialization,0.032468557357788086
754,health serialization,0.0010230541229248047
755,order serialization,0.046564340591430664
756,health serialization,0.011153221130371094
757,order serialization,0.030260801315307617
758,health serialization,0.01902151107788086
759,order serialization,0.009308338165283203
760,health serialization,0.019800901412963867
761,order serialization,0.009850263595581055
762,health serialization,0.0016434192657470703
763,order serialization,0.014540672302246094
764,health serialization,0.013578176498413086
765,order serialization,0.004283905029296875
766,health serialization,0.0049839019775390625
767,order serialization,0.019852399826049805
768,health serialization,0.004163503646850586
769,order serialization,0.030688047409057617
770,health serialization,0.0068514347076416016
771,order serialization,0.0447390079498291
772,health serialization,0.0011239051818847656
773,order serialization,0.028031110763549805
774,health serialization,0.02767038345336914
775,order serialization,0.020462512969970703
776,health serialization,0.0008399486541748047
777,order serialization,0.0197141170501709
778,health serialization,0.01433420181274414
779,order serialization,0.0161435604095459
780,health serialization,0.0008027553558349609
781,order serialization,0.020600557327270508
782,health serialization,0.0034945011138916016
783,order serialization,0.027135610580444336
784,health serialization,0.0060002803802490234
785,order serialization,0.03399491310119629
786,health serialization,0.003257274627685547
787,order serialization,0.012307882308959961
788,health serialization,0.02920055389404297
789,order serialization,0.012300968170166016
790,health serialization,0.012563943862915039
791,order serialization,0.031676530838012695
792,health serialization,0.005296945571899414
793,order serialization,0.011487483978271484
794,health serialization,0.015104055404663086
795,order serialization,0.03223228454589844
796,health serialization,0.009878396987915039
797,order serialization,0.013773918151855469
798,health serialization,0.007493019104003906
799,order serialization,0.019072771072387695
800,health serialization,0.012593984603881836
801,order serialization,0.010602712631225586
802,health serialization,0.029972076416015625
803,order serialization,0.0014872550964355469
804,health serialization,0.014114141464233398
805,order serialization,0.011552572250366211
806,health serialization,0.02222299575805664
807,order serialization,0.034484148025512695
808,health serialization,0.0012543201446533203
809,order serialization,0.02340245246887207
810,health serialization,0.009072065353393555
811,order serialization,0.019040822982788086
812,health serialization,0.01003408432006836
813,order serialization,0.013887643814086914
814,health serialization,0.005615949630737305
815,order serialization,0.009598493576049805
816,health serialization,0.015423059463500977
817,order serialization,0.02237105369567871
